"order_id","order_date","status","fulfilment","sales_channel","ship_service_level","style","sku","category","size","asin","courier_status","quantity","currency","amount","ship_city","ship_state","ship_postal_code","ship_country","b2b"
"171-3049339-2085136","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3618","JNE3618-KR-XXL","kurta","XXL","B091Q9J9QL","Shipped",1,"INR",375,"BONGAIGAON","ASSAM","783380.0","IN",FALSE
"405-9928526-2470747","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET304","SET304-KR-DPT-XS","Set","XS","B09K3LRR2T","Shipped",1,"INR",1115,"HYDERABAD","TELANGANA","500087.0","IN",FALSE
"405-4908072-0260360","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","MEN5032","MEN5032-KR-XXXL","kurta","3XL","B08YZ2ZXT7","Shipped",1,"INR",579,"BENGALURU","KARNATAKA","560055.0","IN",FALSE
"406-3984186-5973150","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET110","SET110-KR-PP-XXL","Set","XXL","B0822V61TT","Shipped",1,"INR",788,"Chengalpattu","TAMIL NADU","603002.0","IN",FALSE
"171-8635309-7508346","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-M","Set","M","B09NQ4NM75","Shipped",1,"INR",597,"PERAMBALUR","TAMIL NADU","621212.0","IN",FALSE
"402-8288606-4313118","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3794","JNE3794-KR-M","kurta","M","B09HMVWDN3","Shipped",1,"INR",517,"BILASPUR","HIMACHAL PRADESH","174001.0","IN",FALSE
"402-8746990-6412346","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3291","JNE3291-KR-XXL","kurta","XXL","B07R41RZV7","Shipped",1,"INR",442,"CHENNAI","TAMIL NADU","600099.0","IN",FALSE
"402-0294212-5431551","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3440","JNE3440-KR-N-XXXL","kurta","3XL","B09HMTKV2L","Shipped",1,"INR",399,"VARANASI","UTTAR PRADESH","221010.0","IN",FALSE
"406-1530134-2105912","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE2270","JNE2270-KR-487-A-XXL","kurta","XXL","B07H7DZXJ5","Shipped",1,"INR",518,"BENGALURU","KARNATAKA","560036.0","IN",FALSE
"403-5222550-4437140","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3261","JNE3261-KR-M","kurta","M","B07R5X3499","Shipped",1,"INR",348,"COIMBATORE","TAMIL NADU","641035.0","IN",FALSE
"408-1482435-5202714","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET110","SET110-KR-PP-M","Set","M","B0822TDMYH","Shipped",1,"INR",788,"CHIRMIRI","CHHATTISGARH","497449.0","IN",FALSE
"408-3113070-0750756","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-M","Set","M","B09NQ4NM75","Shipped",1,"INR",597,"KALYAN","MAHARASHTRA","421306.0","IN",FALSE
"404-7796841-1880317","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3810","JNE3810-KR-S","kurta","S","B09RKBYVXN","Shipped",1,"INR",696,"NEW DELHI","DELHI","110016.0","IN",FALSE
"405-2142542-0941949","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3461","JNE3461-KR-XL","kurta","XL","B08B3YPXKZ","Shipped",1,"INR",363,"HYDERABAD","TELANGANA","502032.0","IN",FALSE
"405-0286717-7761132","2022-04-30","Shipped","Amazon","Amazon.in","Standard","JNE3429","JNE3429-KR-XL","kurta","XL","B0893DJ4TN","Shipped",1,"INR",299,"HYDERABAD","TELANGANA","502032.0","IN",FALSE
"406-9021273-9221106","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3710","JNE3710-DR-S","Western Dress","S","B091SV9XW1","Shipped",1,"INR",690,"GUWAHATI","ASSAM","781026.0","IN",FALSE
"404-5381335-4577925","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0113","J0113-TP-XS","Top","XS","B08TZNX8NY","Shipped",1,"INR",574,"MYSORE","KARNATAKA","570008.0","IN",FALSE
"171-0131752-2560336","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET355","SET355-KR-PP-M","Set","M","B09RKDPHFP","Shipped",1,"INR",1399,"BARABANKI","UTTAR PRADESH","225001.0","IN",FALSE
"407-4235449-1353916","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0009","J0009-SKD-S","Set","S","B0894X8979","Shipped",1,"INR",999,"AMILA","UTTAR PRADESH","275301.0","IN",FALSE
"171-8061614-5688327","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0248","J0248-KR-DPT-XL","Set","XL","B09RKFS78Y","Shipped",1,"INR",999,"VIJAYAWADA","ANDHRA PRADESH","520010.0","IN",FALSE
"407-8248783-4261958","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3560","JNE3560-KR-XL","kurta","XL","B08PCSJ2M6","Shipped",1,"INR",487,"RAWAN AMBUJA CEMENT PLANT","CHHATTISGARH","493331.0","IN",FALSE
"404-6513062-3876305","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3373","JNE3373-KR-XXXL","kurta","3XL","B082W7MZVQ","Shipped",1,"INR",376,"TIRUCHIRAPPALLI","TAMIL NADU","620018.0","IN",FALSE
"406-7779874-9136347","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET398","SET398-KR-PP-L","Set","L","B09RP8WLNY","Shipped",1,"INR",1115,"HERBERTPUR","UTTARAKHAND","248142.0","IN",FALSE
"406-9638549-1733961","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","NW032","NW032-ST-CP-XXL","Set","XXL","B0922SFWK1","Shipped",1,"INR",517,"BENGALURU","KARNATAKA","560048.0","IN",FALSE
"407-8801185-0134713","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET361","SET361-KR-NP-S","Set","S","B09QJ4J6KJ","Shipped",1,"INR",1126,"bangalore","KARNATAKA","560001.0","IN",FALSE
"171-3625443-6505905","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3797","JNE3797-KR-L","Western Dress","L","B09SDXFFQ1","Shipped",1,"INR",725,"KALAMASSERY","KERALA","682021.0","IN",FALSE
"402-2820441-9623566","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3870","JNE3870-DR-XXL","Western Dress","XXL","B09RK61TZX","Shipped",1,"INR",721,"TIKABALI","ODISHA","762010.0","IN",FALSE
"171-4312987-5366767","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET345","SET345-KR-NP-XS","Set","XS","B09KXSVTDB","Shipped",1,"INR",666,"BIHARSHARIF","BIHAR","803115.0","IN",FALSE
"403-5189998-9343503","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","NW013","NW013-ST-SR-L","Set","L","B0928XJX1F","Shipped",1,"INR",496,"HYDERABAD","TELANGANA","500075.0","IN",FALSE
"407-9863928-5979501","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE2014","JNE2014-KR-178-XL","kurta","XL","B077MM3LFJ","Shipped",1,"INR",353,"PARAVUR","KERALA","683513.0","IN",FALSE
"171-4644162-9093116","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3612","JNE3612-KR-S","kurta","S","B091Q7G4PC","Shipped",1,"INR",399,"BASTI","UTTAR PRADESH","272001.0","IN",FALSE
"406-0974406-3179521","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","PJNE2100","PJNE2100-KR-N-6XL","kurta","6XL","B09LD3PMBT","Shipped",1,"INR",458,"WALAJAPET","TAMIL NADU","632513.0","IN",FALSE
"402-0048138-1845122","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET398","SET398-KR-PP-XXXL","Set","3XL","B09RPJD74Z","Shipped",1,"INR",1115,"Dimapur","NAGALAND","797112.0","IN",FALSE
"407-6283946-7749133","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0006","J0006-SET-M","Ethnic Dress","M","B0894WV6S6","Shipped",1,"INR",845,"Bengaluru","KARNATAKA","560029.0","IN",FALSE
"407-0542879-1795554","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3405","JNE3405-KR-S","kurta","S","B081WX4G4Q","Shipped",1,"INR",399,"Mahendragarh","HARYANA","123027.0","IN",FALSE
"407-3742007-3242711","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3437","JNE3437-KR-S","kurta","S","B085HGB1GT","Shipped",1,"INR",517,"HYDERABAD","TELANGANA","500086.0","IN",FALSE
"407-3742007-3242711","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3465","JNE3465-KR-S","kurta","S","B08BF4GQ9V","Shipped",1,"INR",517,"HYDERABAD","TELANGANA","500086.0","IN",FALSE
"405-3067317-3360344","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0373","J0373-KR-XXXL","kurta","3XL","B09KXQ3NHZ","Shipped",1,"INR",599,"GREATER NOIDA","UTTAR PRADESH","201306.0","IN",FALSE
"406-5648244-8317954","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0344","J0344-TP-XXXL","Top","3XL","B098731927","Shipped",1,"INR",487,"New Delhi","DELHI","110019.0","IN",FALSE
"171-3460653-0171519","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0118","J0118-TP-XXL","Top","XXL","B08N4QTQHW","Shipped",1,"INR",487,"GURUGRAM","HARYANA","122002.0","IN",FALSE
"404-5337874-2284337","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET200","SET200-KR-NP-A-XS","Set","XS","B08L92SN2W","Shipped",1,"INR",568,"BENGALURU","KARNATAKA","560040.0","IN",FALSE
"405-2660443-4165145","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3405","JNE3405-KR-M","kurta","M","B081WVMMCY","Shipped",1,"INR",399,"BENGALURU","KARNATAKA","560022.0","IN",FALSE
"402-3329522-2367566","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE1998","JNE1998-KR-311-XXL","kurta","XXL","B078NTPQHT","Shipped",1,"INR",295,"MUMBAI","MAHARASHTRA","400069.0","IN",FALSE
"406-3078054-1755513","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","MEN5004","MEN5004-KR-XXXL","kurta","3XL","B08YZ2W99X","Shipped",1,"INR",484,"BIJNOR","UTTAR PRADESH","246722.0","IN",FALSE
"171-4647176-6456305","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET345","SET345-KR-NP-XXL","Set","XXL","B09KXSQ73F","Shipped",1,"INR",626,"MUMBAI","MAHARASHTRA","400078.0","IN",FALSE
"408-5011528-8276347","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET291","SET291-KR-PP-M","Set","M","B099NK55YG","Shipped",1,"INR",563,"ALLAHABAD","UTTAR PRADESH","211001.0","IN",FALSE
"407-4097885-3129958","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3654","JNE3654-TP-L","Top","L","B09B3GS5CM","Shipped",1,"INR",387,"VASAI VIRAR","MAHARASHTRA","401202.0","IN",FALSE
"406-2849582-6531553","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0334","J0334-TP-L","Top","L","B0986XXHX7","Shipped",1,"INR",512,"BIJNOR","UTTAR PRADESH","246701.0","IN",FALSE
"407-5875767-6399551","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-S","Set","S","B08XNJ19QH","Shipped",1,"INR",1112,"HYDERABAD","TELANGANA","500085.0","IN",FALSE
"171-6336729-6763536","2022-04-30","Cancelled","Amazon","Amazon.in","Expedited","SET345","SET345-KR-NP-M","Set","M","B09KXV4BN8","Unshipped",1,"INR",626,"BENGALURU","KARNATAKA","560037.0","IN",FALSE
"404-3907920-5281963","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE1233","JNE1233-BLUE-KR-031-XXL","kurta","XXL","B071VG5FH4","Shipped",1,"INR",376,"HYDERABAD","TELANGANA","500090.0","IN",FALSE
"408-7310428-6047538","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0295","J0295-DR-M","Western Dress","M","B099NP42BF","Shipped",1,"INR",859,"BENGALURU","KARNATAKA","560075.0","IN",FALSE
"403-2608092-6065935","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-L","Set","L","B09NQ44RNV","Shipped",1,"INR",597,"MANGALURU","KARNATAKA","575001.0","IN",FALSE
"404-9760385-9109154","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3371","JNE3371-KR-XL","kurta","XL","B07WV4JV4D","Shipped",1,"INR",329,"HYDERABAD","TELANGANA","500034.0","IN",FALSE
"405-0732969-3941948","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0147","J0147-SET-XL","Set","XL","B091Z8TV5Q","Shipped",1,"INR",583,"NEW TOWN","WEST BENGAL","700059.0","IN",FALSE
"402-2720308-2560327","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0308","J0308-DR-L","Western Dress","L","B099NS9KRN","Shipped",1,"INR",665,"MUMBAI","MAHARASHTRA","400016.0","IN",FALSE
"402-0589123-6183541","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","NW030","NW030-TP-PJ-L","Set","L","B09G2T795K","Shipped",1,"INR",582,"MUMBAI","MAHARASHTRA","400016.0","IN",FALSE
"408-3874942-9917143","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET360","SET360-KR-NP-XL","Set","XL","B09QJLG4DF","Shipped",1,"INR",1126,"SAMBHAL","UTTAR PRADESH","244302.0","IN",FALSE
"402-1706149-0949104","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","PJNE3373","PJNE3373-KR-N-6XL","kurta","6XL","B09LD3TCYP","Shipped",1,"INR",534,"NAGPUR","MAHARASHTRA","441002.0","IN",FALSE
"407-1672316-3245939","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3449","JNE3449-KR-XXL","kurta","XXL","B08BF9DZ3F","Shipped",1,"INR",319,"ELAVANASURKOTTAI","TAMIL NADU","607202.0","IN",FALSE
"405-1832646-7988329","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3786","JNE3786-KR-S","kurta","S","B09M72VK88","Shipped",1,"INR",368,"SANGLI MIRAJ KUPWAD","MAHARASHTRA","416410.0","IN",FALSE
"408-9692204-9817146","2022-04-30","Cancelled","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-M","Set","M","B09NQ4NM75","Unshipped",1,"INR",597,"KALYAN","MAHARASHTRA","421306.0","IN",FALSE
"402-9339129-6219537","2022-04-30","Cancelled","Amazon","Amazon.in","Expedited","J0003","J0003-SET-XXL","Set","XXL","B0894XKVH3","Unshipped",1,"INR",654,"MYSURU","KARNATAKA","570016.0","IN",FALSE
"405-3036350-8089120","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0314","J0314-KR-M","kurta","M","B08PV1NB1B","Shipped",1,"INR",795,"ANKLESHWR","Gujarat","393002.0","IN",FALSE
"404-6680046-0839536","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0341","J0341-DR-M","Western Dress","M","B099NQQ79L","Shipped",1,"INR",744,"Chennai","TAMIL NADU","600117.0","IN",FALSE
"406-2966654-4672325","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","PJNE3068","PJNE3068-KR-4XL","kurta","4XL","B09M75YGQF","Shipped",1,"INR",692,"Greater Noida West","UTTAR PRADESH","201009.0","IN",FALSE
"403-4845285-4565113","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0340","J0340-TP-M","Top","M","B0986XSXR1","Shipped",1,"INR",563,"JAMMU","JAMMU & KASHMIR","180007.0","IN",FALSE
"171-4496851-5319548","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3687","JNE3687-TU-M","Top","M","B0986XRZ8X","Shipped",1,"INR",545,"BENGALURU","KARNATAKA","560085.0","IN",FALSE
"408-3416118-1167564","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0376","J0376-SKD-L","Set","L","B09QJ4PXZ3","Shipped",1,"INR",999,"ITANAGAR","ARUNACHAL PRADESH","791113.0","IN",FALSE
"406-1590113-9193914","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0003","J0003-SET-M","Set","M","B0894XH3LN","Shipped",1,"INR",654,"KOLKATA","WEST BENGAL","700075.0","IN",FALSE
"404-0363929-8015528","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0198","J0198-TP-S","Top","S","B0986XYHCY","Shipped",1,"INR",588,"KARANJA","MAHARASHTRA","444105.0","IN",FALSE
"407-7173744-5333154","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3453","JNE3453-KR-S","kurta","S","B085HMWJ4R","Shipped",1,"INR",497,"NEW DELHI","DELHI","110074.0","IN",FALSE
"405-6880044-2861120","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3795","JNE3795-KR-XXXL","kurta","3XL","B09HMXJVFS","Shipped",1,"INR",517,"NIMBAHERA","RAJASTHAN","312620.0","IN",FALSE
"171-1851948-5476361","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET398","SET398-KR-PP-M","Set","M","B09RPRS8JL","Shipped",1,"INR",1115,"Imphal East","MANIPUR","795010.0","IN",FALSE
"171-5810429-4493110","2022-04-30","Shipped","Amazon","Amazon.in","Standard","NW033","NW033-ST-CP-XXXL","Set","3XL","B099NPX9K3","Shipped",1,"INR",582,"BIDHAN NAGAR","WEST BENGAL","700064.0","IN",FALSE
"171-1068229-1581965","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","NW037","NW037-TP-SR-XXXL","Set","3XL","B099NQT8H8","Shipped",1,"INR",449,"BIDHAN NAGAR","WEST BENGAL","700064.0","IN",FALSE
"402-2105140-3584364","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3618","JNE3618-KR-M","kurta","M","B091Q9Q34N","Shipped",1,"INR",375,"BENGALURU","KARNATAKA","560064.0","IN",FALSE
"403-3561336-3563535","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET290","SET290-KR-DPT-M","Set","M","B09B5922WD","Shipped",1,"INR",771,"AHMEDABAD","Gujarat","380015.0","IN",FALSE
"402-9532672-5385917","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3405","JNE3405-KR-L","kurta","L","B081WSCKPQ","Shipped",1,"INR",399,"TIRUCHIRAPPALLI","TAMIL NADU","620001.0","IN",FALSE
"408-4547464-4180323","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3568","JNE3568-KR-XXL","kurta","XXL","B08KRYXSYH","Shipped",1,"INR",0,"BHUBANESWAR","ODISHA","752054.0","IN",FALSE
"402-2211107-5096323","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0003","J0003-SET-XXXL","Set","3XL","B0894Y3VBB","Shipped",1,"INR",654,"ALIGARH","UTTAR PRADESH","202001.0","IN",FALSE
"403-9412025-7537140","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE2153","JNE2153-KR-278-A-S","kurta","S","B0794T8ZLN","Shipped",1,"INR",424,"KOCHI","KERALA","682006.0","IN",FALSE
"171-8452330-4756317","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3645","JNE3645-TP-N-XS","Top","XS","B08ZJ2CB3B","Shipped",1,"INR",432,"PUNE","MAHARASHTRA","412207.0","IN",FALSE
"171-4350114-4299568","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3662","JNE3662-TP-XS","Top","XS","B0986ZVL6Y","Shipped",1,"INR",399,"PUNE","MAHARASHTRA","412207.0","IN",FALSE
"405-8692900-3888310","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3440","JNE3440-KR-N-L","kurta","L","B081X7JHBC","Shipped",1,"INR",399,"Bangalore","KARNATAKA","560016.0","IN",FALSE
"402-6750101-3923558","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET331","SET331-KR-NP-S","Set","S","B09NQ47F17","Shipped",1,"INR",597,"MALAPPURAM","KERALA","676517.0","IN",FALSE
"403-5725327-6264327","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0301","J0301-TP-M","Top","M","B099S9DTR2","Shipped",1,"INR",463,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"403-5209693-1173944","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","MEN5004","MEN5004-KR-XL","kurta","XL","B08YZ19332","Shipped",1,"INR",484,"GREATER NOIDA","UTTAR PRADESH","201308.0","IN",FALSE
"403-8255889-7526765","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","J0352","J0352-KR-S","kurta","S","B098119Y7R","Shipped",1,"INR",635,"PATNA","BIHAR","800023.0","IN",FALSE
"407-3554912-7244363","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3160","JNE3160-KR-G-XXL","kurta","XXL","B07K44CD3P","Shipped",1,"INR",685,"SIBSAGAR","ASSAM","785674.0","IN",FALSE
"407-4737202-9096304","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3798","JNE3798-KR-M","Western Dress","M","B09SDXTRS9","Shipped",1,"INR",725,"GAYA","BIHAR","823001.0","IN",FALSE
"171-2842936-5423534","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3690","JNE3690-TU-XL","Top","XL","B094FKN153","Shipped",1,"INR",487,"BENGALURU","KARNATAKA","560083.0","IN",FALSE
"402-9580874-3525948","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET375","SET375-KR-NP-XL","Set","XL","B09RKFLLF1","Shipped",1,"INR",696,"KOLLAM","KERALA","691522.0","IN",FALSE
"404-7426070-1355530","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3371","JNE3371-KR-M","kurta","M","B07WP5HRMB","Shipped",1,"INR",329,"HYDERABAD","TELANGANA","500034.0","IN",FALSE
"406-4878137-1126707","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3465","JNE3465-KR-S","kurta","S","B08BF4GQ9V","Shipped",1,"INR",517,"PUNE","MAHARASHTRA","411052.0","IN",FALSE
"171-3505516-3505949","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET116","SET116-KR-NP-XL","Set","XL","B082Z3MRPB","Shipped",1,"INR",591,"PUNE","MAHARASHTRA","411046.0","IN",FALSE
"406-6199849-7523514","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3781","JNE3781-KR-XXXL","kurta","3XL","B09K3WFS32","Shipped",1,"INR",406,"PERALASSERI","KERALA","670622.0","IN",FALSE
"406-6180074-2350757","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET147","SET147-KR-NP-XL","Set","XL","B089B1J57W","Shipped",1,"INR",684,"BENGALURU","KARNATAKA","560102.0","IN",FALSE
"406-6180074-2350757","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET397","SET397-KR-NP-XL","Set","XL","B09RKDB8SB","Shipped",1,"INR",1115,"BENGALURU","KARNATAKA","560102.0","IN",FALSE
"406-2403215-8361103","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET300","SET300-KR-NP-L","Set","L","B09KXTBZ3N","Shipped",1,"INR",999,"BENGALURU","KARNATAKA","560102.0","IN",FALSE
"404-6578109-5618751","2022-04-30","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3384","JNE3384-KR-M","kurta","M","B084KYYXR3","Shipped",1,"INR",295,"BENGALURU","KARNATAKA","560100.0","IN",FALSE
"407-2307966-4961113","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3291","JNE3291-KR-XL","kurta","XL","B07R4XJNW3","Shipped",1,"INR",442,"UDUPI","KARNATAKA","576104.0","IN",FALSE
"404-5539778-0029904","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET291","SET291-KR-PP-L","Set","L","B099NJKJ54","Shipped",1,"INR",563,"MARIANI","ASSAM","785634.0","IN",FALSE
"171-6222676-0740318","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","JNE3399","JNE3399-KR-L","kurta","L","B082W8354V","Shipped",1,"INR",435,"NEW DELHI","DELHI","110075.0","IN",FALSE
"403-2166075-2254703","2022-04-30","Shipped","Amazon","Amazon.in","Expedited","SET291","SET291-KR-PP-M","Set","M","B099NK55YG","Shipped",1,"INR",563,"MANGALURU","KARNATAKA","575006.0","IN",FALSE
